1.238465838984946776e+00,7.996993289299237917e-01,7.397527788937739990e-01,8.431379967505706619e-01,1.137625314352598282e+00,9.184625238119024093e-01,8.750205804124757680e-01,8.921053043404635341e-01
6.964852197669664235e-01,5.217358745593139169e-01,6.137564376284605494e-01,1.597476357327257401e-01,6.527590102724983856e-01,4.712519838269985518e-05,1.230459122803347904e+00,8.060501920641196527e-01
6.253716963227796688e-01,2.502869054001066740e-01,2.400795952416613088e-01,4.985847229525867674e-01,1.001776426602016379e+00,1.022401638306214444e+00,1.207640536920861818e+00,4.553394588943793786e-01
6.623128397050439542e-01,9.847701371200487941e-01,4.305887549510788448e-01,4.209332773030225461e-01,5.465570685960539077e-01,3.119825920386751873e-05,6.421112386217765478e-01,8.296046809268321498e-01
1.899296559391297212e-01,8.165939110633179472e-05,2.037716630903093629e-01,4.460431975281228256e-01,5.929148812970549409e-01,6.122503841824849255e-05,2.049132253213713784e-01,2.666354827251692927e-01
7.409570750308651643e-01,3.028634642022819470e-02,3.112441400604480934e-01,9.018341223833075126e-01,1.543762805838575281e+00,9.161308587736585185e-01,1.250029907879431079e-03,1.251955256174361431e+00
1.028364004229850304e+00,7.166811822141285759e-01,6.513852767331885785e-01,1.099129183899300699e+00,1.605984554522535079e+00,6.654887748505257106e-01,8.420396034748304226e-01,1.040930473820676605e+00
1.163689646635753583e+00,2.444802138587975123e-03,2.098688356877640750e-03,2.237934022800468770e-01,1.320929889239670141e+00,1.396707209214943833e-03,1.568211490007625386e+00,7.499259744261238536e-01
1.157924917213859484e+00,5.618398867641227019e-04,3.112583245838232426e-01,1.006442817918271393e+00,1.983897042186440807e+00,1.370732865791371768e+00,3.232328829106318469e-01,2.157217808264692283e-01
6.830541242682666159e-01,3.186848038880557010e-01,5.292424808491639210e-01,8.534106388226240236e-01,8.496436283742363482e-01,3.255712251231806520e-01,1.028588223588948303e+00,6.764932319016836448e-01
6.575831509786640439e-01,5.985554232002976427e-01,4.059113486646870328e-01,6.028863625559500727e-01,8.565035456007835668e-01,9.092365218590380271e-01,2.039913969724971299e-01,9.873221283608369925e-01
5.553595591161095690e-01,1.809743148563034976e-01,5.471838959408290570e-01,7.196289985949314572e-01,6.621637426601092447e-01,1.068008417353545070e-01,8.011263363588320141e-01,6.326301947884636068e-01
8.892192074725369100e-01,7.153850434728580288e-01,2.604301433645594965e-01,3.363536026116409339e-01,7.448858873992533214e-01,5.369606366200592173e-01,8.525097427985576237e-01,5.010744029791840415e-01
1.210882357048902680e+00,6.296593401046701732e-01,7.828427218524721676e-01,1.281550371655794107e+00,1.681675925639158353e-01,1.186798100100010522e+00,1.027475832045535276e+00,2.268896392247355537e-03
8.798203016684421618e-01,6.023650472652382071e-01,5.118876403495653538e-01,1.114881024549780442e+00,8.362216311725753082e-01,3.543640394598196464e-01,1.253013613500927548e+00,1.216080889548918353e+00
1.215514102851739997e+00,6.674231531766382508e-01,2.087174593192035188e-01,6.369187224745526121e-01,8.629980402835875086e-01,1.150619488876970152e-04,6.048791554566499418e-01,1.235563685319799987e+00
7.373673347296251235e-01,5.804995649003299452e-01,2.759356119644017051e-03,1.961857668552959622e+00,1.253117574017647229e+00,5.595848581991327286e-01,5.616919111802933795e-01,4.985845905884031537e-01
1.910380369696659530e-01,1.010731094217878212e+00,1.164263295760405992e-01,4.830217043639171634e-03,6.693360254173178481e-01,6.425099349869523024e-01,2.073023401437655844e-01,9.317290924892592807e-01
1.221665952558059320e+00,5.459528127810443386e-04,1.033499045356836349e-03,7.536877420849873443e-01,5.515781741218416245e-01,3.697189151566629070e-04,1.312460696340435273e+00,5.391063823732041849e-01
1.948440090603798525e-01,9.087488385180629846e-01,4.537543389628256874e-01,8.796979472572306058e-01,1.505899058928961975e-01,6.921938578446176216e-01,4.083199129102796920e-01,5.920440815831196774e-02
1.405118478235956703e+00,5.756891882602684918e-01,4.133325815306580497e-01,3.445846921438953658e-01,5.818056922175361967e-01,4.428744418139216044e-01,6.363424427036852293e-01,2.394795923864606324e-01
7.748475976736897142e-01,6.773853217302584495e-01,4.382937421818699497e-01,5.147358686782030901e-01,5.420296156303631152e-01,7.618720304999647419e-02,4.950831005637360005e-01,4.203624905111065235e-01
1.369662176583486657e+00,2.992036682640649703e-01,1.230552268607208038e-01,7.577683743778337311e-01,1.259360369449836092e+00,1.571958330225203815e+00,6.702136697700416569e-03,1.460046851802400680e-01
5.764150597514073882e-01,3.532898046816826398e-01,6.535196358107550063e-01,8.826591395999287511e-05,8.939426165006435498e-01,6.924365896504030005e-01,9.350326336452063902e-01,4.872660633466886076e-02
1.727994559679302933e+00,5.788438036963502453e-01,4.692960986575186455e-01,7.390927283206748521e-01,1.210604646087547254e+00,1.058301820491795775e+00,4.948473319217630007e-01,1.298734938969653863e+00
1.122954172618440882e+00,7.244590406100870350e-01,4.212043964797141382e-01,1.281587580882178390e+00,8.805764136583686952e-01,3.384509571895843449e-01,4.994977152927499442e-01,1.148305181448109114e+00
1.089227085666288231e+00,1.128593054738017853e+00,5.606824826002945183e-01,1.891515703156499695e-01,6.690953871759751760e-04,2.339666066929567412e-01,1.635686558480337061e-02,2.184627207686249406e+00
1.272272836311386213e+00,1.037131679004923868e+00,2.546338284995680601e-01,8.948822225159649979e-02,1.101667068255995474e+00,7.022859190287439324e-01,1.567409399682329063e-02,8.474816534771928422e-01
1.298219884808595515e+00,4.897050525924203090e-01,4.967227379179873781e-01,1.434838827678082795e+00,9.403187750956529811e-01,1.204730324899014215e+00,1.262835478017634294e+00,5.747558097997088611e-01
3.225084260368308448e-02,4.781306357577953282e-03,4.419155495263674682e-01,9.248422864592087400e-01,9.531690762185820454e-01,4.409923449206990670e-03,2.030720623430041366e-02,4.103328370806154646e-01
2.522347902565555966e-01,6.835395682483432767e-01,7.478298441498332227e-01,1.122065316509099908e+00,6.036258341968665508e-01,3.640974116060582411e-01,1.587632542284698411e+00,5.266293534716389724e-01
2.789168356227224033e-01,7.826237775544704345e-01,3.751790646941170482e-01,5.716646681713355438e-01,9.158700917698558985e-01,4.284929745585993044e-01,4.521972449925065751e-01,4.627650892470857591e-01
5.165083025180461362e-01,5.740681462487247089e-01,5.842343774639210396e-01,6.538966456792495441e-01,5.210750127901440099e-01,6.052641916290164570e-01,8.602076917714003290e-01,6.869985482154055134e-01
6.962157468044763986e-01,2.600546180342790418e-04,9.403239524292229812e-02,3.675779631462210983e-01,1.196820881538792847e+00,5.370842731985146778e-02,2.174439429091517439e+00,8.444844167974461246e-01
9.071376497130831940e-01,9.701255470050653340e-04,6.773662125023705016e-01,6.584572005528677163e-01,1.624107935706669004e+00,1.049414059459222059e+00,1.050359505973462948e+00,1.055404433095685990e+00
1.296754444379530247e+00,4.343857887816899854e-01,8.632647705825264792e-03,4.714175516013089928e-01,6.102953504972188359e-01,1.142931817895820990e+00,1.461229920208219291e+00,1.050209987052587168e+00
4.647359448453721731e-01,6.881264868906743215e-03,6.412616965235652389e-01,4.438254299830211580e-01,1.022223179081669597e+00,1.103036639225000837e+00,1.453501338984205082e+00,6.312661037115306906e-01
7.174599528893289557e-01,4.800190247977771940e-01,4.220240179133131209e-01,6.821795694998299409e-01,8.763115495597484372e-01,1.447882671521265818e+00,6.359641666587206865e-01,7.533276789666215612e-01
6.772801944043005395e-01,1.770320532107165544e-03,2.612119977198802331e-03,1.339160284945457358e+00,2.183724994648094775e+00,1.100202539623254872e+00,1.897175661618436759e+00,3.046100959929403662e-01
1.156244989761207043e+00,9.597930451931310225e-01,5.334575841246230743e-01,7.243806516119526417e-01,5.810004593171916865e-01,4.104172058692256986e-01,6.702910048013993594e-01,1.154219082835810095e+00
1.028534553696472287e+00,9.820956863267893411e-01,5.879883345152780993e-01,5.129982624492558374e-01,1.042357697422943819e+00,1.009753946387934365e+00,1.004305106733134112e+00,6.717425572984000448e-01
1.689230456606442443e+00,7.400039557310776894e-01,5.311260356486148249e-01,2.529274803568920538e-01,1.567537817515589182e+00,1.054119530079816069e+00,7.932557594848718141e-01,6.979027476759570581e-01
9.633897100937808267e-01,2.745165220973266873e-01,8.211762637132096199e-01,4.759472835862991330e-02,7.566147438216825893e-01,4.661371068095315762e-01,1.363642767653081567e+00,8.014873815222808284e-01
1.538883052516555772e+00,9.131671481727036133e-01,5.850341015663569344e-01,1.119893940527704634e+00,1.076554180787386183e+00,3.806918023372070081e-01,6.393613171944639850e-02,1.736913801397830803e-01
4.279959926995540176e-01,6.165374381823437444e-01,4.973709312670045457e-01,1.790708745795853263e+00,7.276688255427677943e-01,1.745471121787591506e-01,1.603678384398165457e+00,3.220783586743170002e-01
8.695943658648026542e-01,7.204772999402828670e-01,5.715728482953282841e-01,4.298136613588409150e-01,4.282785188142658184e-01,1.240654293614648296e+00,1.219939035915218462e+00,3.742325359008984997e-01
1.963289860277104948e+00,6.391067774317741278e-03,4.580798416647848814e-01,1.189876039564521815e+00,3.555351260099993407e-04,1.521541633429765783e+00,1.118753623139658870e+00,1.944003128610806604e-03
1.045524605248161931e+00,5.234312024822601606e-01,5.735422742295479548e-01,5.178017777574477343e-01,6.075322352118029956e-01,4.315696217847613675e-02,1.402464248637187882e+00,1.810234777453536559e-01
1.073595113772582987e+00,1.034734285425094602e-01,2.046542732142181235e-03,1.114306437155379692e+00,1.107575224491197163e+00,8.865838191892283504e-01,2.712852539467229263e-01,8.579988417707202775e-01
8.401977789886276859e-01,6.363669381353025400e-01,5.400160533556660480e-01,1.078935718123876564e+00,1.663271499788374408e+00,1.847501857694217875e-01,6.294439858331182247e-01,5.567226762421854103e-01
1.481040220407497665e-01,8.722559790756235776e-01,1.788251370488544156e-01,8.089710198623313309e-01,7.271226610839317539e-01,1.196062871279696960e-01,5.414836520375234663e-01,5.499540951368898922e-02
1.069605255118836862e+00,4.348219265076135320e-01,5.145095478653672894e-01,3.691688536738706450e-01,1.272142024873891275e+00,9.447470819945744669e-01,1.347954090313647990e+00,6.878596277725972374e-01
5.682296974458476146e-01,4.603898398360478650e-01,5.049663509853721255e-01,1.012241656574021986e+00,6.068902030258069846e-01,1.156701496525108119e+00,8.790506356965251955e-01,5.634370980870508916e-01
1.144947666177109413e+00,2.330702456538758655e-03,3.256764770020386113e-01,7.788570778032642694e-02,1.888938853972706080e-03,6.605323093468692397e-01,1.698661366238364253e-03,1.475299199667236882e+00
9.579516675303455520e-01,1.956344817930178587e-02,2.900998401513330549e-01,7.261075549711316635e-01,1.467286007431606532e+00,7.756222759687562140e-01,8.213730903389330207e-01,9.768159219650479619e-01
3.134705115298218048e-01,7.286724224800418259e-01,4.119474949124862784e-01,4.111855100078064540e-01,1.600479592961551178e+00,5.197670179495023079e-01,9.734809674882289876e-01,6.347433552529562206e-01
6.955680301313613700e-01,2.814262103416180216e-01,5.303387842285225418e-01,3.577064119112134954e-01,5.435397975164776296e-01,2.256575701970087167e-01,6.657088936098187748e-01,1.024265298840108418e+00
3.706026715861295839e-01,7.272970478832355701e-01,4.654892602727432882e-01,4.962161275677310912e-01,5.946506626643113247e-01,3.565623884015532985e-01,6.809978703791812471e-01,5.212255783415737920e-01
7.305741346910273881e-01,3.178646585438782979e-01,1.953132120839162766e-01,5.932414228688573932e-01,7.916316348946890180e-01,6.295263243276530973e-01,5.358723659446279486e-01,3.249567776647465656e-01
9.139391019975864339e-01,7.607415438964195697e-01,6.242829779227041520e-01,8.896756619947321365e-01,1.295434891493452589e+00,6.973574666637867292e-01,1.340807192462029729e+00,3.637080918562717868e-01
4.933629631060857390e-01,1.039944172328389094e+00,4.108217295759372112e-01,1.084618508900697664e+00,8.840281019258974249e-01,7.638238717928539367e-01,1.000072295242638853e+00,7.607197715998420540e-01
1.068571181681218674e+00,6.377685500547900510e-01,8.508237574429438066e-01,6.786069881432683637e-01,2.176249096277746153e-01,1.490115916687057398e-03,1.134747834679344924e+00,3.593782962424985628e-01
6.712387801709035484e-01,1.308366837753795475e-01,1.714598944903232558e-01,1.482908584505169935e+00,6.857767119336282136e-01,7.156938900857925390e-01,1.291592399644495348e+00,6.925617552003363597e-01
7.256554430784372123e-01,4.012907102480437471e-01,3.245691125676894873e-03,8.087326134758383578e-01,2.350208012829572812e+00,1.430353852336408105e+00,9.422926275307591526e-01,8.642545544098066967e-01
1.796215455953464879e+00,7.972247581288921525e-01,4.588729117195292084e-01,1.112604372425000321e+00,1.251012392060864453e+00,1.189908322408110619e+00,1.182227368309886950e+00,6.016646497302508001e-01
4.918688077023390948e-01,9.054649291056603433e-01,9.174964425233430587e-01,2.132130978885910313e-02,6.493451559512397608e-01,6.527876505800964679e-01,2.226391857024639237e-02,1.059640694091322333e+00
1.329553683824193699e+00,7.972746077651623464e-01,4.735316561815273717e-01,4.832174541814138647e-04,1.858980448838798649e+00,1.544052079955060330e+00,1.019059202741238401e+00,8.669013363417540918e-02
1.269558247391841421e+00,3.997919430829038889e-01,7.987386327438853462e-01,2.990573729011485049e-02,1.368540654290724579e+00,1.511524931087216528e+00,2.549245753200040654e-01,9.569036429526085463e-01
1.247882788675138466e+00,4.865208557433054470e-01,2.653735784983817791e-01,1.490627714164521889e+00,6.038008916075563448e-01,1.539293518297475127e-01,4.256439038814185949e-01,1.455354600085398298e+00
1.306782931182110197e+00,2.176793361446134334e-01,4.537580654622369036e-01,3.850791570502590799e-01,1.124981417526044636e+00,1.350018373111697034e+00,1.885350174554997760e-01,5.715726238675256088e-01
1.196526104511198119e+00,5.226738912844203222e-01,6.668463074565447180e-01,1.118289836311097574e+00,3.278879566789935640e-01,4.691534280269620827e-01,3.003512448751170516e-01,7.870856089410684930e-01
1.080686528464771312e+00,1.010725084506984395e+00,7.650060223540207094e-01,1.115684521304246557e+00,1.071127240618884091e+00,9.210211010922245700e-01,1.205544528376233382e+00,3.714398707961171775e-01
1.797219034985529373e-01,6.945470072199964040e-01,2.169138463959372487e-01,5.148681431438697498e-01,8.066384858684416681e-01,9.050192808870598515e-01,1.560061017840230102e+00,6.331035950515997435e-01
8.152237088925170516e-01,4.235438047050148480e-01,2.818085046696360875e-03,9.560630634319317034e-01,2.700608448285749752e+00,2.589651756884600253e+00,1.377778925532082477e+00,2.771666175856207781e-01
1.199146590705813420e+00,8.333275124763890318e-01,3.328673598795802158e-01,7.756557378857733553e-01,1.224755003220813432e+00,1.029531159585909572e+00,8.968419514323922037e-01,1.006912542124141607e+00
1.058863632163089541e+00,1.094805460939464847e+00,6.489387381389728482e-01,5.687866725985561978e-01,1.686870040302476724e-04,8.519445775068457127e-01,1.185012440137293677e+00,7.590102681101222881e-01
1.309914917998769246e+00,1.869797548888036398e-01,7.056054967344160822e-01,7.500141952064897088e-01,1.854298117393680945e-01,1.207286179585397523e+00,1.136348342308250770e+00,8.394806339897302738e-01
4.892284299548209092e-01,2.802370345443928662e-04,6.454511646829940164e-01,1.332912250541991250e+00,5.089032790297857156e-01,1.277216786200418674e+00,1.787225051812987076e+00,2.673347996376890801e-01
7.173882803928848251e-01,1.121385888910298334e+00,9.982469870343063656e-02,4.335048343928533665e-01,4.971942875302901577e-01,3.298872885359714624e-02,9.201626929627387819e-01,7.546292048832250465e-01
6.692421550461367941e-03,2.711616859361555831e-01,2.664626888747548827e-01,9.518951273451308794e-04,2.631457724646321106e-01,1.646570266323444054e+00,1.848589629632886977e+00,1.427311340027603848e+00
1.074464138281737702e+00,8.736109390943517239e-01,4.627748919321048593e-01,1.081785666719627725e+00,8.174789736849832344e-01,1.030089162325933838e+00,7.082905146975515542e-01,7.804029782538339788e-01
5.483881255998055426e-01,1.001400953419005146e+00,5.526723995461563232e-01,6.592537208291571194e-01,5.872042514497287646e-01,7.691376098560733787e-01,7.271338659727019094e-01,6.043045138114541137e-01
5.572619063334476319e-01,7.796245639276362382e-01,3.642000824939932713e-01,7.611364013140256013e-01,1.644990546727538305e+00,6.765024365899402481e-01,1.179997846395804073e+00,7.088299034071732230e-01
5.652766456976003884e-01,7.892415725478785227e-01,7.964376576653230122e-02,1.027352284876390520e+00,1.921902182447004614e+00,3.114719553511859917e-01,4.222673597323090694e-02,1.074826302647669207e+00
1.102432926143322167e-01,2.793952541200977469e-01,5.640797085429665181e-01,1.178166713106702179e+00,1.063044381229299340e+00,5.227800386836909396e-01,1.128221808565620599e+00,6.045597194998798551e-01
1.315571498811060280e+00,9.876165225422826044e-01,3.045626365254570089e-01,3.729833353869074775e-01,1.522418202335116932e+00,1.052992667756213807e+00,3.089808999792556521e-01,4.912182841558755397e-01
7.634564451624499259e-01,7.380270736292934841e-02,6.726558769153647699e-01,7.620183098080127726e-01,6.115383907537158548e-01,1.116752781617302431e-01,1.088870352951810005e+00,1.414766315692091769e+00
7.650038484866770183e-01,5.842515977231925728e-01,1.092313200107424054e+00,7.208658860496950371e-01,9.521756806856359612e-01,9.681434914876163589e-01,1.504212083730626093e+00,7.086121134637285435e-01
1.324597058292555252e+00,8.733821606001557214e-01,7.983288481928511038e-01,3.603458797079406306e-02,9.542674387436487216e-01,9.880892660531522820e-01,8.121930865178549341e-01,5.521376478784487674e-01
9.759872970613729937e-01,3.313156323205522225e-01,6.390578202372797501e-01,8.711594313302042369e-01,4.306773200851865546e-01,3.299086997353015693e-01,1.086492530680173374e+00,1.926133743576889101e-01
8.358689116870805513e-01,8.311799250558110641e-01,5.572433247598156392e-01,6.493549824052983199e-01,1.388760993312768477e+00,1.649075069477264899e+00,8.833371380602038636e-01,8.997291373984883656e-02
8.358689118417623742e-01,8.311799251133525912e-01,5.572433247768996400e-01,6.493549822740346533e-01,1.388760993374636987e+00,1.649075069393411752e+00,8.833371380851474663e-01,8.997291382162050932e-02
